Date,Close
2005-09-26 00:00:00-05:00,0.03424999952316284
2005-09-27 00:00:00-05:00,0.0340499997138977
2005-09-28 00:00:00-05:00,0.033870000839233395
2005-09-29 00:00:00-05:00,0.034579999446868896
2005-09-30 00:00:00-05:00,0.034700000286102296
2005-10-03 00:00:00-05:00,0.03484999895095825
2005-10-04 00:00:00-05:00,0.03535000085830688
2005-10-05 00:00:00-05:00,0.03490000009536743
2005-10-06 00:00:00-05:00,0.035120000839233396
2005-10-07 00:00:00-05:00,0.03532999992370606
2005-10-11 00:00:00-05:00,0.03559999942779541
2005-10-12 00:00:00-05:00,0.03615000009536743
2005-10-13 00:00:00-05:00,0.036619999408721925
2005-10-14 00:00:00-05:00,0.0370199990272522
2005-10-17 00:00:00-05:00,0.03697000026702881
2005-10-18 00:00:00-05:00,0.03769999980926514
2005-10-19 00:00:00-05:00,0.03756999969482422
2005-10-20 00:00:00-05:00,0.037599999904632565
2005-10-21 00:00:00-05:00,0.037650001049041745
2005-10-24 00:00:00-05:00,0.037650001049041745
2005-10-25 00:00:00-05:00,0.038369998931884766
2005-10-26 00:00:00-05:00,0.03805000066757202
2005-10-27 00:00:00-05:00,0.037920000553131106
2005-10-28 00:00:00-05:00,0.03825000047683716
2005-10-31 00:00:00-06:00,0.03805000066757202
2005-11-01 00:00:00-06:00,0.03861999988555908
2005-11-02 00:00:00-06:00,0.038369998931884766
2005-11-03 00:00:00-06:00,0.03846999883651733
2005-11-04 00:00:00-06:00,0.03865000009536743
2005-11-07 00:00:00-06:00,0.0382699990272522
2005-11-08 00:00:00-06:00,0.03861999988555908
2005-11-09 00:00:00-06:00,0.03877000093460083
2005-11-10 00:00:00-06:00,0.03871999979019165
2005-11-14 00:00:00-06:00,0.03881999969482422
2005-11-15 00:00:00-06:00,0.03914999961853027
2005-11-16 00:00:00-06:00,0.03911999940872193
2005-11-17 00:00:00-06:00,0.03911999940872193
2005-11-18 00:00:00-06:00,0.03911999940872193
2005-11-21 00:00:00-06:00,0.03894999980926514
2005-11-22 00:00:00-06:00,0.03832000017166138
2005-11-23 00:00:00-06:00,0.03851999998092651
2005-11-25 00:00:00-06:00,0.03851999998092651
2005-11-28 00:00:00-06:00,0.038299999237060546
2005-11-29 00:00:00-06:00,0.0388700008392334
2005-11-30 00:00:00-06:00,0.03857000112533569
2005-12-01 00:00:00-06:00,0.03877000093460083
2005-12-02 00:00:00-06:00,0.03891999959945679
2005-12-05 00:00:00-06:00,0.03910000085830689
2005-12-06 00:00:00-06:00,0.03931999921798706
2005-12-07 00:00:00-06:00,0.03930000066757202
2005-12-08 00:00:00-06:00,0.03845000028610229
2005-12-09 00:00:00-06:00,0.038420000076293946
2005-12-12 00:00:00-06:00,0.03825000047683716
2005-12-13 00:00:00-06:00,0.0382699990272522
2005-12-14 00:00:00-06:00,0.03802000045776367
2005-12-15 00:00:00-06:00,0.03839999914169311
2005-12-16 00:00:00-06:00,0.03832000017166138
2005-12-19 00:00:00-06:00,0.03859999895095825
2005-12-20 00:00:00-06:00,0.0388700008392334
2005-12-21 00:00:00-06:00,0.03891999959945679
2005-12-22 00:00:00-06:00,0.03901999950408935
2005-12-23 00:00:00-06:00,0.03894999980926514
2005-12-27 00:00:00-06:00,0.03877000093460083
2005-12-28 00:00:00-06:00,0.03861999988555908
2005-12-29 00:00:00-06:00,0.03911999940872193
2005-12-30 00:00:00-06:00,0.039849998950958254
2006-01-03 00:00:00-06:00,0.040199999809265134
2006-01-04 00:00:00-06:00,0.04081999778747559
2006-01-05 00:00:00-06:00,0.04090000152587891
2006-01-06 00:00:00-06:00,0.0410699987411499
2006-01-09 00:00:00-06:00,0.04117000102996826
2006-01-10 00:00:00-06:00,0.04177000045776367
2006-01-11 00:00:00-06:00,0.04191999912261963
2006-01-12 00:00:00-06:00,0.04204999923706055
2006-01-13 00:00:00-06:00,0.0421999979019165
2006-01-17 00:00:00-06:00,0.0423199987411499
2006-01-18 00:00:00-06:00,0.04247000217437744
2006-01-19 00:00:00-06:00,0.04242000102996826
2006-01-20 00:00:00-06:00,0.042519998550415036
2006-01-23 00:00:00-06:00,0.04247000217437744
2006-01-24 00:00:00-06:00,0.04295000076293945
2006-01-25 00:00:00-06:00,0.04307000160217285
2006-01-26 00:00:00-06:00,0.043319997787475584
2006-01-27 00:00:00-06:00,0.043369998931884764
2006-01-30 00:00:00-06:00,0.043420000076293944
2006-01-31 00:00:00-06:00,0.04369999885559082
2006-02-01 00:00:00-06:00,0.043619999885559084
2006-02-02 00:00:00-06:00,0.043619999885559084
2006-02-03 00:00:00-06:00,0.043619999885559084
2006-02-06 00:00:00-06:00,0.043470001220703124
2006-02-07 00:00:00-06:00,0.04381999969482422
2006-02-08 00:00:00-06:00,0.04392000198364258
2006-02-09 00:00:00-06:00,0.04396999835968018
2006-02-10 00:00:00-06:00,0.04425000190734863
2006-02-13 00:00:00-06:00,0.04421999931335449
2006-02-14 00:00:00-06:00,0.04447000026702881
2006-02-15 00:00:00-06:00,0.04432000160217285
2006-02-16 00:00:00-06:00,0.04429999828338623
2006-02-17 00:00:00-06:00,0.04427000045776367
2006-02-21 00:00:00-06:00,0.04445000171661377
2006-02-22 00:00:00-06:00,0.04452000141143799
2006-02-23 00:00:00-06:00,0.044770002365112305
2006-02-24 00:00:00-06:00,0.044819998741149905
2006-02-27 00:00:00-06:00,0.04489999771118164
2006-02-28 00:00:00-06:00,0.04506999969482422
2006-03-01 00:00:00-06:00,0.044869999885559085
2006-03-02 00:00:00-06:00,0.044869999885559085
2006-03-03 00:00:00-06:00,0.044920001029968265
2006-03-06 00:00:00-06:00,0.044650001525878905
2006-03-07 00:00:00-06:00,0.044819998741149905
2006-03-08 00:00:00-06:00,0.044850001335144045
2006-03-09 00:00:00-06:00,0.044749999046325685
2006-03-10 00:00:00-06:00,0.04489999771118164
2006-03-13 00:00:00-06:00,0.044920001029968265
2006-03-14 00:00:00-06:00,0.044770002365112305
2006-03-15 00:00:00-06:00,0.045
2006-03-16 00:00:00-06:00,0.044920001029968265
2006-03-17 00:00:00-06:00,0.04517000198364258
2006-03-20 00:00:00-06:00,0.0453000020980835
2006-03-21 00:00:00-06:00,0.045669999122619626
2006-03-22 00:00:00-06:00,0.045669999122619626
2006-03-23 00:00:00-06:00,0.04546999931335449
2006-03-24 00:00:00-06:00,0.04534999847412109
2006-03-27 00:00:00-06:00,0.04517000198364258
2006-03-28 00:00:00-06:00,0.04526999950408936
2006-03-29 00:00:00-06:00,0.04501999855041504
2006-03-30 00:00:00-06:00,0.044850001335144045
2006-03-31 00:00:00-06:00,0.04514999866485596
2006-04-03 00:00:00-05:00,0.04526999950408936
2006-04-04 00:00:00-05:00,0.04552000045776367
2006-04-05 00:00:00-05:00,0.04546999931335449
2006-04-06 00:00:00-05:00,0.04552000045776367
2006-04-07 00:00:00-05:00,0.04561999797821045
2006-04-10 00:00:00-05:00,0.045669999122619626
2006-04-11 00:00:00-05:00,0.045720000267028806
2006-04-12 00:00:00-05:00,0.045819997787475586
2006-04-13 00:00:00-05:00,0.045770001411437986
2006-04-17 00:00:00-05:00,0.045770001411437986
2006-04-18 00:00:00-05:00,0.045970001220703126
2006-04-19 00:00:00-05:00,0.046020002365112306
2006-04-20 00:00:00-05:00,0.046020002365112306
2006-04-21 00:00:00-05:00,0.04625
2006-04-24 00:00:00-05:00,0.04622000217437744
2006-04-25 00:00:00-05:00,0.04655000209808349
2006-04-26 00:00:00-05:00,0.04657000064849853
2006-04-27 00:00:00-05:00,0.04657000064849853
2006-04-28 00:00:00-05:00,0.04650000095367432
2006-05-01 00:00:00-05:00,0.04646999835968017
2006-05-02 00:00:00-05:00,0.04682000160217285
2006-05-03 00:00:00-05:00,0.04697000026702881
2006-05-04 00:00:00-05:00,0.04671999931335449
2006-05-05 00:00:00-05:00,0.046950001716613766
2006-05-08 00:00:00-05:00,0.04699999809265137
2006-05-09 00:00:00-05:00,0.04755000114440918
2006-05-10 00:00:00-05:00,0.04751999855041504
2006-05-11 00:00:00-05:00,0.046950001716613766
2006-05-12 00:00:00-05:00,0.04706999778747559
2006-05-15 00:00:00-05:00,0.04697000026702881
2006-05-16 00:00:00-05:00,0.04706999778747559
2006-05-17 00:00:00-05:00,0.04706999778747559
2006-05-18 00:00:00-05:00,0.04706999778747559
2006-05-19 00:00:00-05:00,0.04697000026702881
2006-05-22 00:00:00-05:00,0.04682000160217285
2006-05-23 00:00:00-05:00,0.04711999893188477
2006-05-24 00:00:00-05:00,0.04702000141143799
2006-05-25 00:00:00-05:00,0.04697000026702881
2006-05-26 00:00:00-05:00,0.04711999893188477
2006-05-30 00:00:00-05:00,0.04697000026702881
2006-05-31 00:00:00-05:00,0.04715000152587891
2006-06-01 00:00:00-05:00,0.04706999778747559
2006-06-02 00:00:00-05:00,0.04682000160217285
2006-06-05 00:00:00-05:00,0.04702000141143799
2006-06-06 00:00:00-05:00,0.04736999988555908
2006-06-07 00:00:00-05:00,0.0473199987411499
2006-06-08 00:00:00-05:00,0.04735000133514404
2006-06-09 00:00:00-05:00,0.04747000217437744
2006-06-12 00:00:00-05:00,0.047820000648498534
2006-06-13 00:00:00-05:00,0.047719998359680174
2006-06-14 00:00:00-05:00,0.04760000228881836
2006-06-15 00:00:00-05:00,0.04719999790191651
2006-06-16 00:00:00-05:00,0.04744999885559082
2006-06-19 00:00:00-05:00,0.04755000114440918
2006-06-20 00:00:00-05:00,0.048000001907348634
2006-06-21 00:00:00-05:00,0.047849998474121094
2006-06-22 00:00:00-05:00,0.047750000953674314
2006-06-23 00:00:00-05:00,0.04835000038146973
2006-06-26 00:00:00-05:00,0.04849999904632568
2006-06-27 00:00:00-05:00,0.049099998474121095
2006-06-28 00:00:00-05:00,0.04869999885559082
2006-06-29 00:00:00-05:00,0.04864999771118164
2006-06-30 00:00:00-05:00,0.04860000133514404
2006-07-03 00:00:00-05:00,0.04885000228881836
2006-07-05 00:00:00-05:00,0.04869999885559082
